what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1313085942890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085943075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085953371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085953750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085957008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085958214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085959407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085959718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085962908
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1313085972917
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1313085973022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085973242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085976457
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313085978598
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1313085978598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1313085979699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085980562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313085988078
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1313086014239
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086014240
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1313086014927
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1313086014927
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086040615
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086040687
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1313086070577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1313086115845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1313086117353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086117374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086117381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086118643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086140522
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086148223
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1313086148328
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086148328
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086150513
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086150557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086158562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086164124
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1313086165756
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086166739
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1313086166797
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086166797
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086171054
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086171115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086173178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086207722
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1313086211870
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086211870
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086216423
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1313086216488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1313086242205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1313086243307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086243618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086246568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086249795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086259528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086259915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086261423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1313086299804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086304163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086307946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086328851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086362737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1313086364053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1313086364987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1313086367585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086368128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086371005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1313086372212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1313086374799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1313086375809
