what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1312452525003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1312452526192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452527426
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1312452528331
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1312452528355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452528393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452530415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452539445
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1312452539656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1312452543840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1312452551038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452551977
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1312452552457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452552655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452553234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452567091
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1312452567323
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1312452567323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1312452573656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452574682
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1312452575128
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1312452575158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452575228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452575386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1312452579235
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1312452579458
